"date","study_id","topic","consensus","n_attempts","n_parsed","n_agreeing","had_supplement"
"20534","huang2026","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","miana2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","russo2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","mo2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","allwang2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","krieg2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","tschopp2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","nwankwo2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","toussaint2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","lee2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","cabello2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","hiremath2022","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","leggat2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","kuut2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","coscia2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","harris2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","reuner2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","lee2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","coscia2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","bileviciute-ljungar2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","krotz2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","kamdem2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","xie2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","d'souza2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","li2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","bileviciute-ljungar2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","pour2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","deng2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","clery2021","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","engelmann2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","leitner2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","pouliopoulou2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","mcgregor2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","lee2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","gu2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","ryabkova2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","giloteaux2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","kuut2021","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","vyas2022","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","maritescu2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","emmel2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","wu2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","zhang2026","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","gao2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","dempsey2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","selvakumar2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","carpallo-porcar2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","ortiz-ortigosa2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","teles2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","selvi2026","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","de2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","badenes2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","kieffer2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","poppele2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","kim2020","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","albers2021","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","vroegindeweij2022","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","cheng2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","heine2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","baba2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","seton2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","salari2022","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","shahbazi2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","pearson2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","zimmermann-schlegel2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","o'2022","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","aggarwal2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","roggeman2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","conde2026","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","cohen2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","bao2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","kesler2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","patel2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","stein2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","puntoni2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","cox2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","parker2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","zhou2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","diar2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","perestiuk2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","romero-rodriguez2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","hofmann2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","j2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","hou2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","che2022","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","maksoud2021","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","xu2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","patel2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","he2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","kong2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","hansel2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","sultana2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","kitsios2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","turner2023","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","gentilotti2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","britton2025","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"20534","al-jabr2024","treatment_cbt_psych","FALSE",3,0,"0","TRUE"
"carrasco-querol2024","treatment_biomedical","TRUE","5",5,5,"TRUE","2026-03-22"
"haag2024","treatment_biomedical","TRUE","5",5,5,"TRUE","2026-03-22"
"mehta2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"iba2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"zhao2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"debski2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ojeda-fernandez2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"daugherty2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mabila2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lim2024","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ortega-paz2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"tintore2024","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"romiti2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"aranyo2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"umeh2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"zhou2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"tan2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ingul2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"carrasco-querol2024","treatment_biomedical","TRUE","5",5,5,"TRUE","2026-03-23"
"carrasco-querol2024","treatment_biomedical","TRUE","5",5,5,"TRUE","2026-03-23"
"haag2024","treatment_biomedical","TRUE","5",5,5,"TRUE","2026-03-23"
"kunutsor2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"long2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"rai2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"page2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"rosca2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"el2024","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"hamdy2024","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"augustin2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"peghin2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"wiemken2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"whitaker2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"fortini2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ribeiro2024","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"luger2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"pan2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"konsberg2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"musekiwa2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sirayder2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"brosnahan2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"george2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"al-aly2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"fofana2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"fr<U+00E9>sard2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"huynh2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"murphy2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"zirpe2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"karuna2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"hajjar2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mo2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sonnweber2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"zhao2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"suppini2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"aritonang2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"teles2023","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"laveneziana2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"balkissoon2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"poerio2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"bretas2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"salvi2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"konkol2022","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"christopher2024","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ernst1997","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"colson2006","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"liberati2009","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lynch2012","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"gaylord2009","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"dawson1969","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mcateer2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"kowlgi2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mayeur2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"grenham2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"castillo2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ring2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"toye2014","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"atkins2008","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"beasant2014","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"campbell2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"higgins2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sanjabi2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"liao2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"anders2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"coplan2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"liang2018","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"langdon2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"forslund2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"momozawa2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"carlson2004","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"homan2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sirois2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sirois2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sirois2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"castillo-fernandez2014","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sweeney2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ramasamy2008","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"li2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ma2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"moayyeri2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"thorlund2012","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"h<U+00E4>sler2012","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"leskinen2010","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"yu2012","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"wright2014","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"pietil<U+00E4>inen2008","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"moher2009","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"schardt2007","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"jose1969","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"stewart2000","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"vivier2008","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"pessino1998","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"hughes2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"moher2009","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"hall2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"gulliford2009","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"herrett2010","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"khan2010","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"herrett2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"john2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mansfield2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"thomas2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"agur2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"cooper2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"moore2009","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"khan2010","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sheehan2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"john2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"linsley2001","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"crist<U+00F3>bal-narv<U+00E1>ez2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"dogan2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"donker2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"moher2009","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"houtveen2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"abdel-kader2014","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"verhagen2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"campbell2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"bayliss2014","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"campion2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"chew-graham2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"blease2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"marina2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"tohidpour2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"button2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"clish2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"psychogios2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"george2014","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"breier2014","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"bouatra2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"almaghlouth2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"staley2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lim2018","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"turner2018","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"welvaert2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"radua2012","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sexton2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"burzynska2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"huang2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"<U+00F1>amendys-silva2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"shi2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"venkataraman2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"frija-masson2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"bao2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"you2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"hui2005","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ong2005","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ouzzani2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"liu2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"huang2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"yu2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"parry2013","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"longo2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lynch2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"ahuja2018","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"boone-heinonen2010","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"niedermeier2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"prince2011","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"maas2008","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mytton2012","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"assemi2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"munn2018","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lee2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"wennberg2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"willcox2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"grassl2018","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lanssens2019","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"soltani2012","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"soltani2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"tenforde2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"shamseer2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"moher2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"carvalho-schneider2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"garrigues2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sonnweber2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"xiong2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lamprecht2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"maury2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"bacaro2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"rouse2010","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"wu2016","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"wu2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"chu2005","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"leung2003","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"yang2010","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"das2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mazza2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"tabatabaei2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"rashidi2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"salisbury2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"moreno-p<U+00E9>rez2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"roberts2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"guler2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"fisher2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lu2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"liu2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"forte2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"godfred-cato2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lerum2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"brito2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"belli2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"puntmann2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"altundag2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"liang2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"patell2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"bellan2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"eswaran2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mcmahon2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"zampogna2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"truffaut2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"rolfe2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"yelin2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"wijeratne2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"NA2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"NA2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"miglis2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"morris2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"bickton2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"montalvan2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"tejera2019","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"jia2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"helms2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"rauf2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"cavalli2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"elliott2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"jackson2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"schwarzer2019","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"nguyen2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"logue2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"nugent2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"blanco2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"anastasio2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"xu2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"weng2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"han2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"klein2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"m<U+00E9>ndez2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"rass2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sibila2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"qin2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"parente-arias2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"huang2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"gherlone2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"hopkins2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"su<U+00E1>rez-robles2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"einvik2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"stavem2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"mazza2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"vollmer-conna2001","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"borges2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"miyazato2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"daher2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"sami2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
